env	gen	block	dbh	pil
S3	C071	34	13.37	22.5
S3	C071	35	13.85	21
S3	C071	36	11.84	20
S3	C071	37	11.46	21.5
S3	C071	38	NA	NA
S3	C071	39	15.06	17.5
S3	C071	40	7.96	24
S3	C071	41	14.01	21.5
S3	C071	42	5.41	18
S3	C071	43	12.67	21.5
S3	C071	44	12.32	22.5
S3	C071	45	13.85	20.5
S3	C071	46	9.93	23.5
S3	C071	47	10.5	20
S3	C071	48	12.89	22
S3	C071	49	11.62	19
S3	C071	50	12.41	21
S3	C071	51	10.98	22.5
S3	C071	52	12.57	20
S3	C071	53	15.28	15
S3	C071	54	14.39	15.5
S3	C071	55	13.75	17.5
S3	C071	56	13.37	18.5
S3	C071	57	13.37	14.5
S3	C071	58	10.98	19
S3	C071	59	14.32	16.5
S3	C071	60	13.88	15.5
S3	C072	31	10.09	22
S3	C072	32	8.79	26
S3	C072	33	11.2	21
S3	C072	34	10.35	25
S3	C072	35	11.62	25
S3	C072	36	9.23	23
S3	C072	37	11.36	25.5
S3	C072	38	10.82	24.5
S3	C072	39	10.5	23
S3	C072	40	8.18	24
S3	C072	41	12.35	22.5
S3	C072	42	11.2	24
S3	C072	43	13.4	20
S3	C072	44	13.21	22.5
S3	C072	45	10.82	20
S3	C072	46	12.48	22.5
S3	C072	47	9.71	25.5
S3	C072	48	12.25	21
S3	C072	49	12.32	22
S3	C072	50	10.82	18
S3	C072	51	10.38	25
S3	C072	52	11.14	23
S3	C072	53	NA	NA
S3	C072	54	14.32	16
S3	C072	55	11.62	20.5
S3	C072	56	NA	NA
S3	C072	57	8.75	20.5
S3	C072	58	NA	NA
S3	C072	59	12.83	17
S3	C072	60	13.11	18
S3	C073	31	8.5	23.5
S3	C073	32	10.98	23
S3	C073	33	9.33	23.5
S3	C073	34	10.66	22
S3	C073	35	8.85	25
S3	C073	36	11.84	20
S3	C073	37	10.5	23.5
S3	C073	38	12.19	21.5
S3	C073	39	14.07	17.5
S3	C073	40	12.1	20
S3	C073	41	NA	NA
S3	C073	42	13.46	20
S3	C073	43	9.87	24
S3	C073	44	12.57	21
S3	C073	45	13.05	18.5
S3	C073	46	12.48	21
S3	C073	47	12.73	20
S3	C073	48	10.41	24.5
S3	C073	49	10.89	20
S3	C073	50	9.74	24.5
S3	C073	51	11.78	21.5
S3	C073	52	12.64	18.5
S3	C073	53	14.55	12.5
S3	C073	54	14.07	12.5
S3	C073	55	14.16	14.5
S3	C073	56	13.56	17.5
S3	C073	57	12.92	16
S3	C073	58	12.25	15
S3	C074	31	13.24	21.5
S3	C074	32	8.69	18
S3	C074	33	11.9	23.5
S3	C074	34	12.1	23.5
S3	C074	35	13.37	18
S3	C074	36	10.35	24
S3	C074	37	9.93	22
S3	C074	38	13.11	23.5
S3	C074	39	14.01	20
S3	C074	40	10.76	20
S3	C074	41	11.62	23.5
S3	C074	42	10.82	22
S3	C074	43	12.06	23
S3	C074	44	12.8	22
S3	C074	45	13.85	20
S3	C074	46	10.57	26
S3	C074	47	14.96	19
S3	C074	48	12.35	23.5
S3	C074	49	11.71	22.5
S3	C074	50	9.71	23.5
S3	C074	51	14.16	18.5
S3	C074	52	NA	NA
S3	C074	53	15.76	14.5
S3	C074	54	NA	NA
S3	C074	55	12.8	18.5
S3	C074	56	NA	NA
S3	C074	57	NA	NA
S3	C074	58	12.73	19.5
S3	C074	59	11.94	19
S3	C074	60	13.4	17.5
S3	C075	31	8.56	22.5
S3	C075	32	13.88	23.5
S3	C075	33	NA	NA
S3	C075	34	12.48	25
S3	C075	35	14.01	23
S3	C075	36	7.86	23.5
S3	C075	37	10.89	24.5
S3	C075	38	4.46	17.5
S3	C075	39	10.66	25
S3	C075	40	12.61	24
S3	C075	41	12.54	24.5
S3	C075	42	11.71	25.5
S3	C075	43	12.1	19
S3	C075	44	NA	NA
S3	C075	45	8.59	24.5
S3	C075	46	11.4	23.5
S3	C075	47	11.9	24.5
S3	C075	48	13.69	24
S3	C075	49	12.06	23.5
S3	C075	50	12.1	23
S3	C075	51	13.37	24
S3	C075	52	5	20.5
S3	C075	53	14.8	18
S3	C075	54	13.15	15.5
S3	C075	55	NA	NA
S3	C075	56	10.98	21
S3	C075	57	13.62	22
S3	C075	58	12	19.5
S3	C075	59	11.33	18
S3	C075	60	13.05	16.5
S3	C076	31	8.75	20.5
S3	C076	32	10.73	22.5
S3	C076	33	12.16	20
S3	C076	34	10.76	21.5
S3	C076	35	10.5	21
S3	C076	36	12.03	20.5
S3	C076	37	12.57	20.5
S3	C076	38	11.65	20.5
S3	C076	39	10.7	20.5
S3	C076	40	11.46	21
S3	C076	41	10.22	21
S3	C076	42	12.1	20.5
S3	C076	43	11.46	20
S3	C076	44	9.45	21
S3	C076	45	12.22	20
S3	C076	46	9.93	20
S3	C076	47	5.35	20.5
S3	C076	48	12.16	20
S3	C076	49	12.1	20
S3	C076	50	11.52	20
S3	C076	51	12.1	20.5
S3	C076	52	9.42	19.5
S3	C076	53	NA	NA
S3	C076	54	12.8	15.5
S3	C076	55	14.23	17.5
S3	C077	31	NA	NA
S3	C077	32	12.32	21
S3	C077	33	12.8	20
S3	C077	34	6.37	19
S3	C077	35	12.25	19.5
S3	C077	36	11.36	21
S3	C077	37	11.14	21
S3	C077	38	12.96	20.5
S3	C077	39	12.41	22
S3	C077	40	12.73	21
S3	C077	41	11.08	19.5
S3	C077	42	11.08	21
S3	C077	43	13.53	20.5
S3	C077	44	11.33	22.5
S3	C077	45	14.16	21
S3	C077	46	12.48	19.5
S3	C077	47	9.87	17.5
S3	C077	48	10.25	21.5
S3	C077	49	12.8	18.5
S3	C077	50	12.92	19
S3	C077	51	11.55	19
S3	C077	52	12.73	20.5
S3	C077	53	12.96	14
S3	C077	54	16.33	15
S3	C077	55	17.19	16
S3	C077	56	13.66	17.5
S3	C077	57	15.31	15
S3	C077	58	14.48	17
S3	C077	59	12.73	15.5
S3	C077	60	12.54	16
S3	C078	31	6.27	18.5
S3	C078	32	10.5	26.5
S3	C078	33	11.94	26.5
S3	C078	34	15.85	23.5
S3	C078	35	13.85	22.5
S3	C078	36	13.62	26
S3	C078	37	13.37	25.5
S3	C078	38	11.14	27
S3	C078	39	10.38	27
S3	C078	40	13.53	27.5
S3	C078	41	11.62	24.5
S3	C078	42	14.16	24.5
S3	C078	43	13.94	25
S3	C078	44	12.96	27.5
S3	C078	45	14.74	20.5
S3	C078	46	14.64	24.5
S3	C078	47	10.7	21.5
S3	C078	48	14.16	22.5
S3	C078	49	14.32	26.5
S3	C078	50	14.9	26.5
S3	C078	51	10.66	26.5
S3	C078	52	15.18	21
S3	C078	53	13.53	16.5
S3	C078	54	14.32	16.5
S3	C078	55	10.92	21.5
S3	C078	56	16.39	20
S3	C078	57	15.44	19.5
S3	C078	58	16.36	18
S3	C078	59	15.02	14.5
S3	C078	60	14.71	21
S3	C079	31	11.9	16.5
S3	C079	32	13.27	16
S3	C079	33	11.3	13.5
S3	C079	34	11.01	16.5
S3	C079	35	11.84	14
S3	C079	36	12.29	15
S3	C079	37	NA	NA
S3	C079	38	11.24	19
S3	C079	39	11.46	17
S3	C079	40	10.6	14.5
S3	C079	41	10.82	17
S3	C079	42	11.05	17
S3	C079	43	12.48	14.5
S3	C079	44	7.8	17.5
S3	C079	45	12.06	14
S3	C079	46	12.16	14.5
S3	C079	47	10.19	14.5
S3	C079	48	11.05	16
S3	C079	49	12.61	17.5
S3	C079	50	8.91	14
S3	C079	51	11.68	16.5
S3	C079	52	12.57	14.5
S3	C079	53	12.57	10
S3	C079	54	10.66	10
S3	C079	55	8.75	12
S3	C079	56	NA	NA
S3	C079	57	12.73	12.5
S3	C079	58	11.55	15
S3	C079	59	13.24	12
S3	C079	60	NA	NA
S3	C080	31	9.93	21.5
S3	C080	32	13.05	17.5
S3	C080	33	12.61	19.5
S3	C080	34	11.97	18.5
S3	C080	35	11.46	18.5
S3	C080	36	10.82	21.5
S3	C080	37	12.1	20.5
S3	C080	38	12.1	20.5
S3	C080	39	13.78	17.5
S3	C080	40	10.5	20
S3	C080	41	11.87	20
S3	C080	42	NA	NA
S3	C080	43	12.19	18.5
S3	C080	44	11.62	16.5
S3	C080	45	3.02	14.5
S3	C080	46	13.62	17
S3	C080	47	13.53	18
S3	C080	48	12.32	16.5
S3	C080	49	12.73	17
S3	C080	50	12.64	16.5
S3	C080	51	12.1	18.5
S3	C080	52	12.1	15.5
S3	C080	53	13.4	13.5
S3	C080	54	9.71	14.5
S3	C080	55	12.73	15
S3	C080	56	13.69	14.5
S3	C080	57	13.72	16
S3	C080	58	13.88	17
S3	C080	59	14.55	12
S3	C080	60	13.59	16
S3	C081	31	9.93	22
S3	C081	32	14.23	20
S3	C081	33	13.75	22
S3	C081	34	13.69	20.5
S3	C081	35	7.96	23
S3	C081	36	11.97	22.5
S3	C081	37	11.2	23.5
S3	C081	38	7.8	21
S3	C081	39	NA	NA
S3	C081	40	13.15	22
S3	C081	41	11.81	20
S3	C081	42	12.19	23
S3	C081	43	12.25	22.5
S3	C081	44	NA	NA
S3	C081	45	NA	NA
S3	C081	46	13.53	19
S3	C081	47	12.06	22
S3	C081	48	13.46	20
S3	C081	49	10.57	23
S3	C081	50	12.86	22.5
S3	C081	51	13.53	20.5
S3	C081	52	9.77	17.5
S3	C081	53	14.8	15
S3	C081	54	17.19	12.5
S3	C081	55	15.69	17
S3	C081	56	13.69	18
S3	C081	57	13.56	18
S3	C081	58	14.64	16.5
S3	C081	59	13.62	16
S3	C081	60	13.56	16
S3	C082	31	12.57	18
S3	C082	32	11.36	18.5
S3	C082	33	9.36	17
S3	C082	34	11.4	23.5
S3	C082	35	12.86	20.5
S3	C082	36	10.03	23
S3	C082	37	10.19	17.5
S3	C082	38	12.73	17.5
S3	C082	39	12.41	20
S3	C082	40	12.19	20.5
S3	C082	41	12.22	19
S3	C082	42	10.19	17.5
S3	C082	43	14.13	18
S3	C082	44	10.92	17.5
S3	C082	45	15.44	20
S3	C082	46	12.16	22
S3	C082	47	12.8	17.5
S3	C082	48	7	17.5
S3	C082	49	12.89	20
S3	C082	50	10.5	22
S3	C082	51	12.96	21
S3	C082	52	10.66	22.5
S3	C082	53	11.14	16
S3	C082	54	15.5	14.5
S3	C082	55	14.42	17.5
S3	C082	56	11.14	19.5
S3	C082	57	11.81	18.5
S3	C082	58	11.46	15
S3	C082	59	12.16	12.5
S3	C082	60	10.82	10
S3	C083	31	11.78	19.5
S3	C083	32	14.71	17
S3	C083	33	13.15	20
S3	C083	34	13.4	20
S3	C083	35	13.53	18
S3	C083	36	13.53	17.5
S3	C083	37	12.1	21
S3	C083	38	13.66	18.5
S3	C083	39	13.05	18
S3	C083	40	11.78	21
S3	C083	41	13.27	20
S3	C083	42	5.67	18.5
S3	C083	43	12.96	18
S3	C083	44	9.71	17.5
S3	C083	45	13.43	18
S3	C083	46	14.07	17.5
S3	C083	47	14.13	19
S3	C083	48	12.35	18.5
S3	C083	49	12.73	16.5
S3	C083	50	13.91	17
S3	C083	51	14.32	17.5
S3	C083	52	13.37	18.5
S3	C083	53	15.98	13.5
S3	C083	54	16.14	12.5
S3	C083	55	12.8	15.5
S3	C083	56	13.81	13.5
S3	C083	57	14.01	15
S3	C083	58	15.22	14
S3	C083	59	13.69	11
S3	C083	60	13.53	13.5
S3	C084	31	11.94	13.5
S3	C084	32	12.25	14.5
S3	C084	33	11.36	18.5
S3	C084	34	9.55	18.5
S3	C084	35	NA	NA
S3	C084	36	11.24	17
S3	C084	37	11.2	17.5
S3	C084	38	9.2	20
S3	C084	39	12.1	17.5
S3	C084	40	11.78	17.5
S3	C084	41	NA	NA
S3	C084	42	11.14	16.5
S3	C084	43	8.98	19.5
S3	C084	44	10.66	18
S3	C084	45	3.44	17
S3	C084	46	11.14	17.5
S3	C084	47	NA	NA
S3	C084	48	10.5	18
S3	C084	49	10.63	17.5
S3	C084	50	8.59	19.5
S3	C084	51	12.22	18
S3	C084	52	11.46	17
S3	C084	53	13.34	12
S3	C084	54	11.94	12.5
S3	C084	55	11.46	16
S3	C084	56	12.29	16
S3	C084	57	12.73	16
S3	C084	58	NA	NA
S3	C084	59	11.52	14.5
S3	C084	60	NA	NA
S3	C085	31	10.54	19
S3	C085	32	9.29	19.5
S3	C085	33	9.07	18
S3	C085	34	9.07	18
S3	C085	35	11.46	19
S3	C085	36	10.03	19
S3	C085	37	6.94	20
S3	C085	38	9.42	20
S3	C085	39	7.32	17.5
S3	C085	40	9.93	19
S3	C085	41	11.62	18
S3	C085	42	12.29	17
S3	C085	43	9.87	19.5
S3	C085	44	12.16	17
S3	C085	45	9.33	20
S3	C085	46	7.89	18.5
S3	C085	47	10.82	18.5
S3	C085	48	10.35	17
S3	C085	49	11.9	19.5
S3	C085	50	8.28	17.5
S3	C085	51	10.25	18.5
S3	C085	52	10.57	19.5
S3	C085	53	NA	NA
S3	C085	54	NA	NA
S3	C085	55	12.73	12.5
S3	C085	56	12.13	15
S3	C085	57	10.03	13.5
S3	C085	58	11.14	13
S3	C085	59	10.76	15
S3	C085	60	11.46	13.5
S3	C086	31	8.34	15
S3	C086	32	8.72	17.5
S3	C086	33	11.71	16.5
S3	C086	34	12.89	16
S3	C086	35	11.59	19
S3	C086	36	11.71	17
S3	C086	37	NA	NA
S3	C086	38	12.48	17
S3	C086	39	10.03	17
S3	C086	40	11.9	16
S3	C086	41	NA	NA
S3	C086	42	9.87	14
S3	C086	43	10.82	17.5
S3	C086	44	11.65	16
S3	C086	45	7	16
S3	C086	46	11.46	16.5
S3	C086	47	8.44	21.5
S3	C086	48	10.89	22
S3	C086	49	8.4	20
S3	C086	50	10.41	19.5
S3	C086	51	11.17	20.5
S3	C086	52	12.1	20.5
S3	C086	53	12.1	22
S3	C086	54	NA	NA
S3	C086	55	13.08	22
S3	C086	56	NA	NA
S3	C086	57	11.81	22.5
S3	C086	58	12.32	22
S3	C086	59	13.37	16.5
S3	C086	60	13.69	17.5
S3	C087	31	12.57	18.5
S3	C087	32	14.55	22
S3	C087	33	13.69	20
S3	C087	34	10.66	21
S3	C087	35	9.39	20.5
S3	C087	36	12.73	21
S3	C087	37	NA	NA
S3	C087	38	11.78	22.5
S3	C087	39	12.1	21
S3	C087	40	11.3	22
S3	C087	41	10.19	21.5
S3	C087	42	14.16	20.5
S3	C087	43	12.73	20
S3	C087	44	13.05	22
S3	C087	45	7.32	19
S3	C087	46	13.62	19
S3	C087	47	9.39	19.5
S3	C087	48	10.15	22.5
S3	C087	49	12.35	19.5
S3	C087	50	6.88	18
S3	C087	51	14.1	19
S3	C087	52	11.62	19
S3	C087	53	14.96	13
S3	C087	54	15.06	12
S3	C087	55	15.34	15.5
S3	C087	56	15.12	18
S3	C087	57	15.98	13.5
S3	C087	58	12.73	17
S3	C087	59	14.48	11.5
S3	C087	60	12.96	16
S3	C088	31	12.54	19
S3	C088	32	12.8	16.5
S3	C088	33	11.36	18
S3	C088	34	12.67	15
S3	C088	35	13.53	19
S3	C088	36	13.69	21
S3	C088	37	12.73	18.5
S3	C088	38	12.67	20.5
S3	C088	39	NA	NA
S3	C088	40	12.83	12
S3	C088	41	13.94	17.5
S3	C088	42	12.16	16
S3	C088	43	10.44	18
S3	C088	44	11.9	17
S3	C088	45	NA	NA
S3	C088	46	11.27	17.5
S3	C088	47	10.82	23.5
S3	C088	48	12.54	16
S3	C088	49	11.46	23.5
S3	C088	50	11.27	24
S3	C088	51	11.65	21
S3	C088	52	11.71	22
S3	C088	53	NA	NA
S3	C088	54	13.75	21.5
S3	C088	55	10.28	23.5
S3	C088	56	8.91	23.5
S3	C088	57	NA	NA
S3	C088	58	12.57	25
S3	C088	59	11.87	22.5
S3	C088	60	NA	NA
S3	C089	31	12.35	26.5
S3	C089	32	13.21	26.5
S3	C089	33	13.53	25.5
S3	C089	34	11.14	28.5
S3	C089	35	13.94	26
S3	C089	36	11.68	27.5
S3	C089	37	9.74	25.5
S3	C089	38	13.05	24.5
S3	C089	39	7.8	26
S3	C089	40	12.51	26
S3	C089	41	12.1	27
S3	C089	42	10.06	24.5
S3	C089	43	9.49	25.5
S3	C089	44	NA	NA
S3	C089	45	10.12	24.5
S3	C089	46	NA	NA
S3	C089	47	13.72	17.5
S3	C089	48	7.54	22
S3	C089	49	6.43	25
S3	C089	50	12.57	27.5
S3	C089	51	3.66	20
S3	C089	52	9.55	23.5
S3	C089	53	12.86	18.5
S3	C089	54	16.46	14.5
S3	C089	55	10.66	14.5
S3	C089	56	13.43	21
S3	C089	57	NA	NA
S3	C089	58	13.69	21.5
S3	C089	59	14.23	17.5
S3	C089	60	14.71	17
S3	C090	31	14.45	22
S3	C090	32	12.54	20.5
S3	C090	33	13.75	23
S3	C090	34	14.26	20
S3	C090	35	10.98	22.5
S3	C090	36	14.64	19.5
S3	C090	37	14.58	24
S3	C090	38	14.32	23.5
S3	C090	39	12.41	19
S3	C090	40	11.62	23.5
S3	C090	41	14.64	19
S3	C090	42	15.02	16.5
S3	C090	43	12.57	18.5
S3	C090	44	13.46	19
S3	C090	45	11.2	20.5
S3	C090	46	10.66	20.5
S3	C090	47	11.49	24.5
S3	C090	48	10.12	25
S3	C090	49	11.62	27
S3	C090	50	11.65	25
S3	C090	51	12.22	27
S3	C090	52	12.29	23.5
S3	C090	53	13.27	27
S3	C090	54	13.53	18
S3	C090	55	14.64	21.5
S3	C090	56	NA	NA
S3	C090	57	12.89	25.5
S3	C090	58	NA	NA
S3	C090	59	14.26	23
S3	C090	60	12.03	25.5
S3	C091	31	9.33	19
S3	C091	32	6.05	20.5
S3	C091	33	7.48	20
S3	C091	34	8.63	19.5
S3	C091	35	NA	NA
S3	C091	36	6.37	19.5
S3	C091	37	11.36	19
S3	C091	38	5.95	17.5
S3	C091	39	10.15	19.5
S3	C091	40	10.98	18
S3	C091	41	13.21	16
S3	C091	42	12.22	18.5
S3	C091	43	7.7	19
S3	C091	44	NA	NA
S3	C091	45	9.33	20
S3	C091	46	15.18	13.5
S3	C091	47	11.2	17
S3	C091	48	9.87	22
S3	C091	49	10.38	19.5
S3	C091	50	10.73	20
S3	C091	51	11.94	17.5
S3	C091	52	NA	NA
S3	C091	53	NA	NA
S3	C091	54	9.99	11.5
S3	C091	55	12.41	14
S3	C091	56	9.99	16.5
S3	C091	57	8.09	17.5
S3	C091	58	8.59	15.5
S3	C091	59	6.59	10.5
S3	C091	60	12.73	11
S3	C092	31	8.85	19.5
S3	C092	32	NA	NA
S3	C092	33	8.91	21
S3	C092	34	NA	NA
S3	C092	35	12.92	20.5
S3	C092	36	10.19	18.5
S3	C092	37	9.87	20.5
S3	C092	38	10.82	21
S3	C092	39	NA	NA
S3	C092	40	5.25	19
S3	C092	41	8.47	17.5
S3	C092	42	9.07	19
S3	C092	43	7.96	18
S3	C092	44	10.5	16
S3	C092	45	8.69	17
S3	C092	46	8.53	18.5
S3	C092	47	NA	NA
S3	C092	48	7.48	20.5
S3	C092	49	9.49	19
S3	C092	50	11.2	17.5
S3	C092	51	10.98	18.5
S3	C092	52	12.1	16
S3	C092	53	13.37	15
S3	C092	54	6.37	16.5
S3	C092	55	NA	NA
S3	C092	56	10.92	19
S3	C092	57	11.78	14
S3	C092	58	12.41	15.5
S3	C092	59	9.93	16
S3	C092	60	12.25	16
S3	C093	31	13.5	16
S3	C093	32	13.18	20
S3	C093	33	13.72	18.5
S3	C093	34	13.69	20
S3	C093	35	13.15	18
S3	C093	36	14.83	19.5
S3	C093	37	NA	NA
S3	C093	38	13.21	18.5
S3	C093	39	14.9	13.5
S3	C093	40	12.8	20.5
S3	C093	41	12.99	17.5
S3	C093	42	13.59	18
S3	C093	43	11.62	17
S3	C093	44	NA	NA
S3	C093	45	10.5	17.5
S3	C093	46	13.27	17.5
S3	C093	47	11.55	23
S3	C093	48	11.94	16.5
S3	C093	49	9.74	21
S3	C093	50	11.84	23.5
S3	C093	51	14.74	23.5
S3	C093	52	13.53	22
S3	C093	53	12.73	19.5
S3	C093	54	NA	NA
S3	C093	55	13.37	20.5
S3	C093	56	13.59	26
S3	C093	57	NA	NA
S3	C093	58	12.61	23
S3	C093	59	14.83	24
S3	C093	60	11.43	24.5
S3	C094	31	12.1	18
S3	C094	32	11.36	20.5
S3	C094	33	13.85	18.5
S3	C094	34	13.72	20.5
S3	C094	35	12.73	20.5
S3	C094	36	14.32	18.5
S3	C094	37	11.3	22.5
S3	C094	38	15.6	17.5
S3	C094	39	13.75	19.5
S3	C094	40	13.46	19
S3	C094	41	14.32	18
S3	C094	42	15.22	17
S3	C094	43	13.05	19.5
S3	C094	44	12.1	17
S3	C094	45	15.09	18
S3	C094	46	8.59	22
S3	C094	47	14.39	17.5
S3	C094	48	14.58	17.5
S3	C094	49	11.94	19.5
S3	C094	50	14.32	19
S3	C094	51	12.99	18.5
S3	C094	52	NA	NA
S3	C094	53	11.17	17
S3	C094	54	12.76	14
S3	C094	55	13.53	17.5
S3	C094	56	15.09	17.5
S3	C094	57	14.32	15.5
S3	C094	58	13.75	16.5
S3	C094	59	14.55	14.5
S3	C094	60	13.37	16.5
S3	C095	31	13.21	18.5
S3	C095	32	12.83	18
S3	C095	33	NA	NA
S3	C095	34	4.62	20
S3	C095	35	12.1	21
S3	C095	36	14.96	17.5
S3	C095	37	15.22	17
S3	C095	38	13.31	19
S3	C095	39	15.44	18.5
S3	C095	40	NA	NA
S3	C095	41	12.1	19.5
S3	C095	42	11.3	19.5
S3	C095	43	12.73	19
S3	C095	44	11.46	20
S3	C095	45	10.82	23
S3	C095	46	13.24	17
S3	C095	47	11.49	19.5
S3	C095	48	10.89	20
S3	C095	49	12.73	19
S3	C095	50	13.11	17
S3	C095	51	11.3	19.5
S3	C095	52	13.72	17.5
S3	C095	53	13.78	14.5
S3	C095	54	15.28	14
S3	C095	55	14.8	15
S3	C095	56	13.05	19
S3	C095	57	15.02	16.5
S3	C095	58	12.29	17
S3	C095	59	14.01	14.5
S3	C095	60	12.73	16
S3	C096	31	14.74	19
S3	C096	32	15.53	20.5
S3	C096	33	NA	NA
S3	C096	34	13.08	22
S3	C096	35	12.96	23
S3	C096	36	13.59	20
S3	C096	37	12.61	22
S3	C096	38	15.02	19.5
S3	C096	39	13.37	22
S3	C096	40	14.96	19.5
S3	C096	41	13.69	21
S3	C096	42	13.53	21
S3	C096	43	14.32	20.5
S3	C096	44	9.07	18.5
S3	C096	45	NA	NA
S3	C096	46	14.07	21
S3	C096	47	15.25	18
S3	C096	48	11.94	23
S3	C096	49	12.29	22
S3	C096	50	13.88	20.5
S3	C096	51	10.66	18
S3	C096	52	12.92	19
S3	C096	53	15.28	12
S3	C096	54	16.77	15.5
S3	C096	55	16.3	15.5
S3	C096	56	14.2	17.5
S3	C096	57	15.02	16
S3	C097	31	14.32	23
S3	C097	32	10.66	26.5
S3	C097	33	12.67	24.5
S3	C097	34	10.82	24
S3	C097	35	13.69	23
S3	C097	36	14.16	23.5
S3	C097	37	13.27	24
S3	C097	38	13.85	22
S3	C097	39	11.36	23.5
S3	C097	40	14.32	25.5
S3	C097	41	15.28	23
S3	C097	42	11.65	26
S3	C097	43	14.26	23
S3	C097	44	14.39	19
S3	C097	45	11.52	23.5
S3	C097	46	13.53	24
S3	C097	47	14.58	21.5
S3	C097	48	8.34	25.5
S3	C097	49	11.97	23
S3	C097	50	13.37	23.5
S3	C097	51	13.78	22.5
S3	C097	52	12	22
S3	C097	53	15.44	15.5
S3	C097	54	15.6	18
S3	C097	55	14.58	18.5
S3	C097	56	15.09	21.5
S3	C097	57	14.48	21
S3	C097	58	14.16	18.5
S3	C097	59	14.01	19
S3	C097	60	14.2	18
S3	C098	31	13.21	20
S3	C098	32	10.28	22.5
S3	C098	33	12.35	22.5
S3	C098	34	9.39	25
S3	C098	35	10.98	23
S3	C098	36	11.65	22.5
S3	C098	37	11.84	21.5
S3	C098	38	12	21.5
S3	C098	39	12.73	23
S3	C098	40	12.73	22.5
S3	C098	41	13.27	21.5
S3	C098	42	12.96	22
S3	C098	43	10.12	22
S3	C098	44	10.82	16.5
S3	C098	45	5.89	18.5
S3	C098	46	12.57	20
S3	C098	47	12.41	17
S3	C098	48	NA	NA
S3	C098	49	10.7	18.5
S3	C098	50	12.1	22.5
S3	C098	51	11.14	19.5
S3	C098	52	13.53	21.5
S3	C098	53	14.48	15
S3	C098	54	11.3	15
S3	C098	55	10.98	19.5
S3	C098	56	13.62	18
S3	C098	57	NA	NA
S3	C098	58	11.84	16.5
S3	C098	59	11.94	16.5
S3	C098	60	12.22	18
S3	C099	31	14.39	17
S3	C099	32	12.45	17
S3	C099	33	14.32	16.5
S3	C099	34	13.69	19.5
S3	C099	35	13.85	19.5
S3	C099	36	13.88	19
S3	C099	37	13.37	21
S3	C099	38	14.96	17.5
S3	C099	39	13.69	17
S3	C099	40	14.32	16
S3	C099	41	14.58	16.5
S3	C099	42	14.07	15
S3	C099	43	12.25	17
S3	C099	44	12.1	16.5
S3	C099	45	12.8	17
S3	C099	46	13.11	15.5
S3	C099	47	NA	NA
S3	C099	48	11.27	23
S3	C099	49	13.72	20.5
S3	C099	50	11.84	22.5
S3	C099	51	14.01	22
S3	C099	52	14.58	20
S3	C099	53	14.74	21
S3	C099	54	NA	NA
S3	C099	55	14.16	21.5
S3	C099	56	NA	NA
S3	C099	57	14.01	26
S3	C099	58	15.22	23
S3	C099	59	15.53	22.5
S3	C099	60	12.1	23.5
S3	C100	31	NA	NA
S3	C100	32	12.16	19.5
S3	C100	33	11.14	19
S3	C100	34	13.05	19
S3	C100	35	12.22	21
S3	C100	36	12.7	18.5
S3	C100	37	15.02	18.5
S3	C100	38	12	18
S3	C100	39	NA	NA
S3	C100	40	15.12	14.5
S3	C100	41	13.5	17.5
S3	C100	42	13.81	15.5
S3	C100	43	NA	NA
S3	C100	44	11.46	17.5
S3	C100	45	12.73	14.5
S3	C100	46	13.11	17.5
S3	C100	47	13.18	15.5
S3	C100	48	12.54	19.5
S3	C100	49	12.83	20
S3	C100	50	12.54	21
S3	C100	51	10.66	24.5
S3	C100	52	NA	NA
S3	C100	53	12.35	24
S3	C100	54	13.34	24
S3	C100	55	13.88	21
S3	C100	56	13.46	24
S3	C100	57	NA	NA
S3	C101	31	15.28	24
S3	C101	32	15.44	27
S3	C101	33	11.33	24
S3	C101	34	14.01	27.5
S3	C101	35	14.32	24.5
S3	C101	36	9.93	25
S3	C101	37	10.5	26.5
S3	C101	38	12.41	27
S3	C101	39	13.69	26
S3	C101	40	11.94	24
S3	C101	41	8.79	16.5
S3	C101	42	12.41	23.5
S3	C101	43	10.35	24
S3	C101	44	9.23	23
S3	C101	45	13.85	27
S3	C101	46	10.82	26.5
S3	C101	47	8.75	24.5
S3	C101	48	9.71	25
S3	C101	49	11.08	22
S3	C101	50	11.14	26
S3	C101	51	10.57	26.5
S3	C101	52	10.66	23
S3	C101	53	14.71	20.5
S3	C101	54	NA	NA
S3	C101	55	NA	NA
S3	C101	56	12.06	21
S3	C101	57	12.19	23
S3	C101	58	10.66	21
S3	C101	59	12.03	18
S3	C101	60	11.43	19.5
S3	C102	31	13.59	14
S3	C102	32	12.57	15
S3	C102	33	10.92	14.5
S3	C102	34	10.54	16
S3	C102	35	11.4	15.5
S3	C102	36	14.32	14
S3	C102	37	11.46	15
S3	C102	38	7.07	15.5
S3	C102	39	10.09	11.5
S3	C102	40	12.1	13.5
S3	C102	41	11.3	14
S3	C102	42	12.48	11
S3	C102	43	11.59	13.5
S3	C102	44	10.85	11.5
S3	C102	45	11.46	11
S3	C102	46	10.98	12.5
S3	C102	47	11.55	12.5
S3	C102	48	12.1	17
S3	C102	49	11.78	18
S3	C102	50	9.04	18.5
S3	C102	51	8.91	16.5
S3	C102	52	12.48	17.5
S3	C102	53	8.34	17.5
S3	C102	54	10.5	18.5
